audio,sentence
/home/g7/Desktop/LibriSpeech/train-clean-100/5463/39173/5463-39173-0034.mp3,WE ARE GOING TO DRIVE OVER TO HOGGLESTOCK THIS MORNING FANNY SAID ONE DAY AT BREAKFAST I SUPPOSE MARK YOU WON'T GO WITH US
/home/g7/Desktop/LibriSpeech/train-clean-100/5703/47212/5703-47212-0051.mp3,BY ALL MEANS SAID LADY RUTH I FEEL SAFER WITH THEM I EXPECT YOU WILL FIND MISS BYRNE UP THERE SHE HAS NOT COME IN TO LUNCH AND I THINK SHE PROBABLY MET MARK AND WENT TO LUNCH AT THE CASTLE SHE OUGHT TO KNOW BETTER THAN TO GO TO LUNCH ALONE WITH A YOUNG MAN
/home/g7/Desktop/LibriSpeech/train-clean-100/5703/47198/5703-47198-0012.mp3,JUST WHAT THEY PUT IN THE AGONY COLUMN WHEN THEY LEAVE YOU A FORTUNE I BET YOUR LONG LOST UNCLE IN THE WEST HAS KICKED THE BUCKET AND LEFT YOU ALL HIS ILL GOTTEN GAINS MARK MY WORDS YOU'LL COME BACK FROM ENGLAND A LOVELY HEIRESS
/home/g7/Desktop/LibriSpeech/train-clean-100/1926/143879/1926-143879-0041.mp3,BUT IT STOOD FOR A HIGH WATER MARK IN THE EBB AND FLOW OF CONFIDENCE MADAME MERLE HAD ONCE DECLARED HER BELIEF THAT WHEN A FRIENDSHIP CEASES TO GROW IT IMMEDIATELY BEGINS TO DECLINE THERE BEING NO POINT OF EQUILIBRIUM BETWEEN LIKING MORE AND LIKING LESS
/home/g7/Desktop/LibriSpeech/train-clean-100/2159/179157/2159-179157-0005.mp3,HYPNOTISM IS AN ESTABLISHED SCIENTIFIC FACT BUT THE CLAIM THAT THE HYPNOTIZER HAS ANY MYSTERIOUS PSYCHIC POWER IS THE INVARIABLE MARK OF THE CHARLATAN
/home/g7/Desktop/LibriSpeech/train-clean-100/2514/149482/2514-149482-0027.mp3,THE WATCHFUL MANAGER WAS IN THE DEPTHS OF A BOX AND THE POOR ACTRESS IN THE GLARE OF THE FOOTLIGHTS BUT SHE PASSED THE POOR PERFORMER HE COULD SEE HOW SHE ALWAYS PASSED HER WIG HER PAINT HER JEWELS EVERY MARK OF HER EXPRESSION IMPECCABLE
/home/g7/Desktop/LibriSpeech/train-clean-100/2514/149482/2514-149482-0054.mp3,HAD REALLY NOT MADE IN HER OWN COUNTRY THE MARK SHE HAD CHALKED SO LARGE IN LONDON
/home/g7/Desktop/LibriSpeech/train-clean-100/909/131041/909-131041-0000.mp3,THE MODE OF APPOINTMENT OF THE CHIEF MAGISTRATE OF THE UNITED STATES IS ALMOST THE ONLY PART OF THE SYSTEM OF ANY CONSEQUENCE WHICH HAS ESCAPED WITHOUT SEVERE CENSURE OR WHICH HAS RECEIVED THE SLIGHTEST MARK OF APPROBATION FROM ITS OPPONENTS
/home/g7/Desktop/LibriSpeech/train-clean-100/7505/83618/7505-83618-0026.mp3,AND WHEN HE LAID HIS HANDS ON THE ROCKS THE MARK WAS INDELIBLE YET AS THUS EMBLEMATIC OF THE THUNDER STORM HE POSSESSED IN FULL MEASURE
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36617/2764-36617-0038.mp3,IT HUGGED THIS SAND COVERED STRIP OF LAND WHERE THOUSANDS OF SPECTATORS ACCLAIMED US ONE MORE TIME THE ESCORT OF BOATS AND TENDERS STILL FOLLOWED THE FRIGATE AND ONLY LEFT US WHEN WE CAME ABREAST OF THE LIGHTSHIP WHOSE TWO SIGNAL LIGHTS MARK THE ENTRANCE OF THE NARROWS TO UPPER NEW YORK BAY
/home/g7/Desktop/LibriSpeech/train-clean-100/3807/4955/3807-4955-0028.mp3,BLUNT STUMPED INTO THE CABIN AND GOT OUT HIS CHARTS NO LIGHTHOUSE WAS LAID DOWN THERE ONLY A MARK LIKE AN ANCHOR AND A NOTE REMARKABLE HOLE AT THIS POINT A REMARKABLE HOLE INDEED
/home/g7/Desktop/LibriSpeech/train-clean-100/4160/14187/4160-14187-0028.mp3,YES REPLIED THORNDYKE THOSE ARE THE POINTS WITH SOME OTHERS AND THEY ARE LIKELY TO REMAIN UNSETTLED REUBEN'S ROOMS HAVE BEEN SEARCHED BY THE POLICE WHO FAILED TO FIND ANY SKELETON OR DUPLICATE KEYS BUT THIS PROVES NOTHING AS HE WOULD PROBABLY HAVE MADE AWAY WITH THEM WHEN HE HEARD OF THE THUMB MARK BEING FOUND
/home/g7/Desktop/LibriSpeech/train-clean-100/5192/19397/5192-19397-0025.mp3,AND OF EVERY YEAR OF THAT CENTURY FROM THE FIRST CREATION OF THE WORLD DOWN TO NOAH'S FLOOD AND FROM NOAH'S FLOOD TO THE BIRTH OF ABRAHAM THROUGH ALL THE PILGRIMAGES OF THE PATRIARCHS TO THE DEPARTURE OF THE ISRAELITES OUT OF EGYPT AND THROUGHOUT ALL THE DYNASTIES OLYMPIADS
/home/g7/Desktop/LibriSpeech/train-clean-100/4813/248641/4813-248641-0038.mp3,AND AS WE ARE TOLD IN MISSUS AUSTEN'S NOVEL VERY PROPERLY CAPPED THE CLIMAX BY MARRYING HIS BRAVE LITTLE PROTECTOR MOLLY WILDER WHY NOT WHEN THE LINCOLN FAMILY ANCESTORS OF ABRAHAM
/home/g7/Desktop/LibriSpeech/train-clean-100/7635/105409/7635-105409-0053.mp3,BUT ADDED CHAUVELIN WITH SLOW EMPHASIS IF YOU DECEIVED ME IN YOUR PROMISE YOU WERE TO HAVE A SOUND BEATING ONE THAT WOULD TEACH YOU NOT TO TELL LIES I DID NOT YOUR HONOUR I SWEAR IT BY ABRAHAM
/home/g7/Desktop/LibriSpeech/train-clean-100/4853/27670/4853-27670-0029.mp3,I CROSSED TO THE STARBOARD SIDE WHERE THE DECK WAS COMPARATIVELY CLEAR AND FOUND THE BODY OF A SEAMAN NAMED ABRAHAM WISE NEAR THE FORE HATCH
/home/g7/Desktop/LibriSpeech/train-clean-100/3259/158083/3259-158083-0085.mp3,OF ABRAHAM LINCOLN MISSUS BRANNAN LIFE LONG SUFFRAGIST IS AN ARISTOCRAT OF INTELLECT AND FEELING WHO HAS ALWAYS ALLIED HERSELF WITH LIBERTARIAN MOVEMENTS THIS WAS HER SECOND TERM OF IMPRISONMENT
/home/g7/Desktop/LibriSpeech/train-clean-100/8770/295462/8770-295462-0000.mp3,CHAPTER EIGHTEEN HOW EMANCIPATION CAME TO PASS WHEN ABRAHAM LINCOLN WAS A SMALL BOY HE BEGAN TO SHOW THE KEENEST SYMPATHY FOR THE HELPLESS AND OPPRESSED THE ONLY TIME HE BETRAYED ANGER AS A CHILD
/home/g7/Desktop/LibriSpeech/train-clean-100/8770/295462/8770-295462-0013.mp3,DID NOT MAKE HIM FORFEIT ABRAHAM LINCOLN'S SYMPATHY THAT WAS ONLY A GOOD LESSON TO HIM TO LOOK OUT AND DO BETTER NEXT TIME THE QUESTION OF EMANCIPATION
/home/g7/Desktop/LibriSpeech/train-clean-100/8770/295462/8770-295462-0027.mp3,I WENT IMMEDIATELY AND FOUND THE HISTORIC WAR CABINET OF ABRAHAM LINCOLN ASSEMBLED EVERY MEMBER BEING PRESENT THE PRESIDENT HARDLY NOTICED ME AS I CAME IN
/home/g7/Desktop/LibriSpeech/train-clean-100/8770/295463/8770-295463-0003.mp3,THE GREATEST GLORY OF GETTYSBURG LAY IN THE EXPERIENCES AND UTTERANCES OF ONE MAN ABRAHAM LINCOLN PRESIDENT OF THE UNITED STATES OF AMERICA IT CAME AT A TERRIBLE TIME IN THE PROGRESS OF THE WAR
/home/g7/Desktop/LibriSpeech/train-clean-100/8770/295463/8770-295463-0026.mp3,THE FACT THAT THE PRESIDENT WAS SPEAKING WAS SUFFICIENT NO MATTER WHAT HE SAID THE PEOPLE WOULD HAVE APPLAUDED ABRAHAM LINCOLN IF HE HAD MERELY RECITED THE MULTIPLICATION TABLE
/home/g7/Desktop/LibriSpeech/train-clean-100/8770/295465/8770-295465-0010.mp3,THAT BOY IS WORTH MORE ABOVE GROUND THAN UNDER OR A LIVE BOY CAN SERVE HIS COUNTRY BETTER THAN A DEAD ONE GIVE THE BOYS A CHANCE WAS ABRAHAM LINCOLN'S MOTTO
/home/g7/Desktop/LibriSpeech/train-clean-100/8770/295465/8770-295465-0014.mp3,THE GREAT CHIVALROUS SOUTH HAS LEARNED SINCE THOSE BITTER RUINOUS DAYS THAT ABRAHAM LINCOLN WAS THE BEST FRIEND THE SOUTH THEN HAD IN THE NORTH TAD HAD SEEN HIS FATHER SHOW GREAT TENDERNESS TO ALL THE BOYS
/home/g7/Desktop/LibriSpeech/train-clean-100/8770/295465/8770-295465-0016.mp3,AND THE COUNTRY ANY GOOD BUT IT HURT HIM DEEP IN HIS HEART TO KNOW THAT SOME OF HIS BELOVED CHILDREN MISUNDERSTOOD HIM SO THAT THEY WERE WILLING TO KILL HIM IT WAS NO ONE'S BULLET WHICH MADE ABRAHAM LINCOLN A MARTYR
/home/g7/Desktop/LibriSpeech/train-clean-100/8770/295465/8770-295465-0039.mp3,HE HAD CORRECTED THE IMPERFECTION IN HIS SPEECH BUT THE HEART OF LITTLE TAD HAD BEEN BROKEN WHILE STILL A LAD HE JOINED HIS FOND FATHER IN THE BEYOND GIVE THE BOYS A CHANCE HAD AMOUNTED TO A PASSION WITH ABRAHAM LINCOLN
/home/g7/Desktop/LibriSpeech/train-clean-100/1578/140045/1578-140045-0006.mp3,REBECCA MADE A POOR HAND AT COMPOSITION WRITING AT THIS TIME MISS DEARBORN GAVE HER EVERY SORT OF SUBJECT THAT SHE HAD EVER BEEN GIVEN HERSELF CLOUD PICTURES ABRAHAM LINCOLN NATURE PHILANTHROPY SLAVERY INTEMPERANCE JOY AND DUTY
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36617/2764-36617-0017.mp3,CERTAINLY I REPLIED EVASIVELY BUT AFTER WE MAKE A DETOUR WHATEVER DETOUR MASTER WISHES OH IT'S NOTHING REALLY A ROUTE SLIGHTLY LESS DIRECT THAT'S ALL WE'RE LEAVING ON THE ABRAHAM LINCOLN
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36617/2764-36617-0025.mp3,THAT GREAT NEW YORK ANNEX LOCATED ON THE LEFT BANK OF THE EAST RIVER AND IN A FEW MINUTES WE ARRIVED AT THE WHARF NEXT TO WHICH THE ABRAHAM LINCOLN WAS VOMITING TORRENTS OF BLACK SMOKE FROM ITS TWO FUNNELS OUR BAGGAGE WAS IMMEDIATELY CARRIED TO THE DECK OF THE FRIGATE
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36617/2764-36617-0028.mp3,THE ABRAHAM LINCOLN REACHED AN AVERAGE SPEED OF EIGHTEEN POINT THREE MILES PER HOUR A CONSIDERABLE SPEED BUT STILL NOT ENOUGH TO COPE WITH OUR GIGANTIC CETACEAN THE FRIGATE'S INTERIOR ACCOMMODATIONS COMPLEMENTED ITS NAUTICAL VIRTUES I WAS WELL SATISFIED WITH MY CABIN
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36617/2764-36617-0030.mp3,JUST THEN COMMANDER FARRAGUT WAS GIVING ORDERS TO CAST OFF THE LAST MOORINGS HOLDING THE ABRAHAM LINCOLN TO ITS BROOKLYN PIER AND SO IF I'D BEEN DELAYED BY A QUARTER OF AN HOUR OR EVEN LESS
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36617/2764-36617-0033.mp3,THE BLADES OF THE PROPELLER CHURNED THE WAVES WITH INCREASING SPEED AND THE ABRAHAM LINCOLN MOVED OUT MAJESTICALLY AMID A SPECTATOR LADEN ESCORT OF SOME ONE HUNDRED FERRIES AND TENDERS AUTHOR'S NOTE TENDERS ARE SMALL STEAMBOATS THAT ASSIST THE BIG LINERS
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36617/2764-36617-0035.mp3,THOUSANDS OF HANDKERCHIEFS WERE WAVING ABOVE THESE TIGHTLY PACKED MASSES HAILING THE ABRAHAM LINCOLN UNTIL IT REACHED THE WATERS OF THE HUDSON RIVER AT THE TIP OF THE LONG PENINSULA THAT FORMS NEW YORK CITY
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36619/2764-36619-0000.mp3,CHAPTER FIVE AT RANDOM FOR SOME WHILE THE VOYAGE OF THE ABRAHAM LINCOLN WAS MARKED BY NO INCIDENT BUT ONE CIRCUMSTANCE AROSE THAT DISPLAYED NED LAND'S MARVELOUS SKILLS AND SHOWED JUST HOW MUCH CONFIDENCE WE COULD PLACE IN HIM
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36619/2764-36619-0005.mp3,NEAR THREE O'CLOCK IN THE AFTERNOON ON JULY SIXTH FIFTEEN MILES SOUTH OF SHORE THE ABRAHAM LINCOLN DOUBLED THAT SOLITARY ISLET AT THE TIP OF THE SOUTH AMERICAN CONTINENT THAT STRAY ROCK DUTCH SEAMEN HAD NAMED CAPE HORN AFTER THEIR HOMETOWN OF HOORN
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36619/2764-36619-0006.mp3,OUR COURSE WAS SET FOR THE NORTHWEST AND THE NEXT DAY OUR FRIGATE'S PROPELLER FINALLY CHURNED THE WATERS OF THE PACIFIC OPEN YOUR EYES OPEN YOUR EYES REPEATED THE SAILORS OF THE ABRAHAM LINCOLN AND THEY OPENED AMAZINGLY WIDE EYES AND SPYGLASSES
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36619/2764-36619-0011.mp3,IF MASTER'S EYES WOULD KINDLY STOP BULGING MASTER WILL SEE FARTHER BUT WHAT A WASTE OF ENERGY THE ABRAHAM LINCOLN WOULD CHANGE COURSE AND RACE AFTER THE ANIMAL SIGHTED ONLY TO FIND AN ORDINARY BALEEN WHALE
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36619/2764-36619-0021.mp3,KEPT US IN A STATE OF IRRITABILITY SO INTENSE THAT A REACTION WAS BOUND TO FOLLOW AND THIS REACTION WASN'T LONG IN COMING FOR THREE MONTHS DURING WHICH EACH DAY SEEMED LIKE A CENTURY THE ABRAHAM LINCOLN PLOWED ALL THE NORTHERLY SEAS OF THE PACIFIC
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36619/2764-36619-0028.mp3,AND THE ABRAHAM LINCOLN WOULD CHART A COURSE TOWARD EUROPEAN SEAS THIS PROMISE WAS GIVEN ON NOVEMBER SECOND IT HAD THE IMMEDIATE EFFECT OF REVIVING THE CREW'S FAILING SPIRITS THE OCEAN WAS OBSERVED WITH RENEWED CARE
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36619/2764-36619-0030.mp3,TWO DAYS PASSED THE ABRAHAM LINCOLN STAYED AT HALF STEAM
/home/g7/Desktop/LibriSpeech/train-clean-100/2764/36619/2764-36619-0032.mp3,WHILE THE ABRAHAM LINCOLN HEAVED TO ITS LONGBOATS RADIATED IN EVERY DIRECTION AROUND IT AND DIDN'T LEAVE A SINGLE POINT OF THE SEA UNEXPLORED BUT THE EVENING OF NOVEMBER FOURTH ARRIVED WITH THIS UNDERWATER MYSTERY STILL UNSOLVED
/home/g7/Desktop/LibriSpeech/train-clean-100/4640/19187/4640-19187-0025.mp3,WHEN MAEVIUS INSULTS VIRGIL WHEN VISE INSULTS MOLIERE WHEN POPE INSULTS SHAKSPEARE WHEN FREDERIC INSULTS VOLTAIRE IT IS AN OLD LAW OF ENVY AND HATRED WHICH IS BEING CARRIED OUT
/home/g7/Desktop/LibriSpeech/train-clean-100/3440/171009/3440-171009-0007.mp3,DO YOU DO LESSONS IN HOLIDAYS ASKED MARY LESLIE A MERRY FUN LOVING CHILD ABOUT ELSIE'S OWN AGE WHO CONSIDERED LESSONS AN INTOLERABLE BORE AND HAD SOME VAGUE IDEA THAT THEY MUST HAVE BEEN INVENTED FOR THE SOLE PURPOSE OF TORMENTING CHILDREN
/home/g7/Desktop/LibriSpeech/train-clean-100/3440/171009/3440-171009-0013.mp3,A VARIETY OF STORY BOOKS TOYS AND GAMES HAD BEEN PROVIDED FOR THEIR AMUSEMENT ELSIE'S ENTRANCE WAS HAILED WITH DELIGHT FOR SHE WAS A GENERAL FAVORITE OH ELSIE CAN'T YOU TELL US WHAT TO PLAY CRIED MARY LESLIE I'M SO TIRED
/home/g7/Desktop/LibriSpeech/train-clean-100/5049/25947/5049-25947-0101.mp3,SOME OF THE ESCAPES WERE LITTLE SHORT OF MIRACULOUS THE MAN ON MY RIGHT CHAMPNEYS MARSHALL OF WASHINGTON HAD ONE BULLET PASS THROUGH HIS SLEEVE AND ANOTHER PASS THROUGH HIS SHIRT WHERE IT WAS PULLED CLOSE TO HIS SPINE
/home/g7/Desktop/LibriSpeech/train-clean-100/5750/100289/5750-100289-0055.mp3,AND THE MARSHALL FIELD MUSEUM OF CHICAGO AS WELL AS OTHER INSTITUTIONS IT WAS THE CHICAGO MUSEUM WHICH SENT HIM TO THE PHILIPPINE ISLANDS WHERE HE WAS MURDERED BY THE NATIVES A FEW YEARS AGO
/home/g7/Desktop/LibriSpeech/train-clean-100/6367/65536/6367-65536-0048.mp3,CUTHBERT MARSHALL SAT DOWN ON THE OLD RED SANDSTONE STEP OF THE DOOR AND BOWED HIS HEAD IN HIS HANDS THIS WAS WHAT HE HAD COME BACK TO THIS GHOST AND WRECK OF HIS PAST OH
/home/g7/Desktop/LibriSpeech/train-clean-100/1926/147979/1926-147979-0009.mp3,TWO CLASSES THOSE WHO HAD SEEN MISSUS GARDENER'S DIAMONDS AND THOSE WHO HAD NOT WHEN I STOLE INTO THE PARLOR ANSON KIRKPATRICK MARSHALL FIELD'S MAN
/home/g7/Desktop/LibriSpeech/train-clean-100/5750/100289/5750-100289-0035.mp3,SENATOR OWEN OF OKLAHOMA IS PART CHEROKEE THE WHOLE COUNTRY HAS COME TO REALIZE HIS ABILITY AND INFLUENCE REPRESENTATIVE CARTER OF OKLAHOMA IS ALSO AN INDIAN
/home/g7/Desktop/LibriSpeech/train-clean-100/481/123719/481-123719-0027.mp3,TO VISIT MY SUPERIOR AT THE OFFICE ANTON ANTONITCH SYETOTCHKIN HE WAS THE ONLY PERMANENT ACQUAINTANCE I HAVE HAD IN MY LIFE
/home/g7/Desktop/LibriSpeech/train-clean-100/481/123719/481-123719-0028.mp3,THAT IT BECAME ESSENTIAL AT ONCE TO EMBRACE MY FELLOWS AND ALL MANKIND AND FOR THAT PURPOSE I NEEDED AT LEAST ONE HUMAN BEING ACTUALLY EXISTING I HAD TO CALL ON ANTON ANTONITCH HOWEVER ON TUESDAY
/home/g7/Desktop/LibriSpeech/train-clean-100/481/123719/481-123719-0029.mp3,HIS AT HOME DAY SO I HAD ALWAYS TO TIME MY PASSIONATE DESIRE TO EMBRACE HUMANITY SO THAT IT MIGHT FALL ON A TUESDAY THIS ANTON ANTONITCH LIVED ON THE FOURTH STOREY IN A HOUSE IN FIVE CORNERS IN FOUR LOW PITCHED ROOMS
/home/g7/Desktop/LibriSpeech/train-clean-100/8838/298545/8838-298545-0037.mp3,YOU REMEMBER THE MAN WHOM YOU KNOCKED OUT THIS MORNING HE IS BARTON THE FAMOUS TED BARTON I'M SURE SIR YOU MAY WELL BE PROUD TO HAVE OUTED HIM IN ONE ROUND SAID THE PUBLICAN WHY IT TOOK MORRIS THE TEN STONE SIX CHAMPION
/home/g7/Desktop/LibriSpeech/train-clean-100/2817/142380/2817-142380-0037.mp3,IS DINAH MORRIS COME TO EM SIR SETH SAID THEY'D SENT FOR HER NO MISTER POYSER TELLS ME SHE WAS NOT COME WHEN HE LEFT THEY'RE AFRAID THE LETTER HAS NOT REACHED HER
/home/g7/Desktop/LibriSpeech/train-clean-100/3857/180923/3857-180923-0009.mp3,ILL HEALTH FORCED HIM TO RELINQUISH HIS COMMISSION EARLY IN EIGHTEEN SIXTY FOUR AND UNTIL HIS DEATH IN EIGHTEEN SEVENTY SEVEN HE WAS A LEADING CITIZEN OF THE COUNTY JUDGE AUGUSTUS H FENN MAJOR AND BREVET COLONEL
/home/g7/Desktop/LibriSpeech/train-clean-100/6078/54007/6078-54007-0000.mp3,ILL LUCK AND THE FIDDLER ONCE UPON A TIME SAINT NICHOLAS CAME DOWN INTO THE WORLD TO TAKE A PEEP AT THE OLD PLACE AND SEE HOW THINGS LOOKED IN THE SPRING TIME ON HE STEPPED ALONG THE ROAD TO THE TOWN WHERE HE USED TO LIVE
/home/g7/Desktop/LibriSpeech/train-clean-100/6078/54007/6078-54007-0005.mp3,EVEN IF IT BE THROUGH A KEY HOLE NOW IS THAT SO YES SAYS ILL LUCK IT IS WELL LOOK NOW FRIEND SAYS SAINT NICHOLAS
/home/g7/Desktop/LibriSpeech/train-clean-100/6078/54007/6078-54007-0006.mp3,YES SAYS ILL LUCK I COULD INDEED I SHOULD LIKE TO SEE YOU SAYS SAINT NICHOLAS FOR THEN I SHOULD BE OF A MIND TO BELIEVE WHAT PEOPLE SAY OF YOU WELL SAYS ILL LUCK I HAVE NOT MUCH TIME TO BE POTTERING AND PLAYING UPON JACK'S FIDDLE BUT TO OBLIGE AN OLD FRIEND
/home/g7/Desktop/LibriSpeech/train-clean-100/6078/54007/6078-54007-0007.mp3,THEN WHAT DO YOU THINK SAINT NICHOLAS DID
/home/g7/Desktop/LibriSpeech/train-clean-100/6078/54007/6078-54007-0009.mp3,SO SAYS SAINT NICHOLAS THAT'S A PIECE OF WORK WELL DONE THEN HE TOSSED THE HAZEL NUT UNDER THE ROOTS OF AN OAK TREE NEAR BY AND WENT HIS WAY AND THAT IS HOW THIS STORY BEGINS WELL
/home/g7/Desktop/LibriSpeech/train-clean-100/4859/26870/4859-26870-0001.mp3,A MAN WHO HAD SUCCEEDED TO THE POST WHEN DRON DIED AND WHO WAS ACCUSED OF DISHONESTY AND VARIOUS IRREGULARITIES NICHOLAS WENT OUT INTO THE PORCH TO QUESTION HIM AND IMMEDIATELY AFTER THE ELDER HAD GIVEN A FEW REPLIES THE SOUND OF CRIES AND BLOWS WERE HEARD
/home/g7/Desktop/LibriSpeech/train-clean-100/4859/26870/4859-26870-0002.mp3,ON RETURNING TO LUNCH NICHOLAS WENT UP TO HIS WIFE WHO SAT WITH HER HEAD BENT LOW OVER HER EMBROIDERY FRAME AND AS USUAL BEGAN TO TELL HER WHAT HE HAD BEEN DOING THAT MORNING AMONG OTHER THINGS HE SPOKE OF THE BOGUCHAROVO ELDER COUNTESS MARY TURNED RED AND THEN PALE
/home/g7/Desktop/LibriSpeech/train-clean-100/4859/26870/4859-26870-0005.mp3,THE MOMENT NICHOLAS TOOK HER HAND SHE COULD NO LONGER RESTRAIN HERSELF AND BEGAN TO CRY NICHOLAS I SAW IT HE WAS TO BLAME BUT WHY DO YOU NICHOLAS AND SHE COVERED HER FACE WITH HER HANDS NICHOLAS SAID NOTHING HE FLUSHED CRIMSON LEFT HER SIDE AND PACED UP AND DOWN THE ROOM
/home/g7/Desktop/LibriSpeech/train-clean-100/4859/26870/4859-26870-0008.mp3,SHE TOOK HIS HAND AND KISSED IT NICHOLAS WHEN DID YOU BREAK YOUR CAMEO SHE ASKED TO CHANGE THE SUBJECT LOOKING AT HIS FINGER ON WHICH HE WORE A RING WITH A CAMEO OF LAOCOON'S HEAD TODAY IT WAS THE SAME AFFAIR OH MARY DON'T REMIND ME OF IT AND AGAIN HE FLUSHED
/home/g7/Desktop/LibriSpeech/train-clean-100/4859/26870/4859-26870-0010.mp3,NICHOLAS WOULD TURN THE BROKEN RING ON HIS FINGER AND WOULD DROP HIS EYES BEFORE THE MAN WHO WAS MAKING HIM ANGRY BUT HE DID FORGET HIMSELF ONCE OR TWICE WITHIN A TWELVEMONTH AND THEN HE WOULD GO AND CONFESS TO HIS WIFE AND WOULD AGAIN PROMISE THAT THIS SHOULD REALLY BE THE VERY LAST TIME
/home/g7/Desktop/LibriSpeech/train-clean-100/4859/26870/4859-26870-0011.mp3,MARY YOU MUST DESPISE ME HE WOULD SAY I DESERVE IT YOU SHOULD GO GO AWAY AT ONCE IF YOU DON'T FEEL STRONG ENOUGH TO CONTROL YOURSELF SHE WOULD REPLY SADLY TRYING TO COMFORT HER HUSBAND AMONG THE GENTRY OF THE PROVINCE NICHOLAS WAS RESPECTED BUT NOT LIKED
/home/g7/Desktop/LibriSpeech/train-clean-100/4859/26870/4859-26870-0016.mp3,AND HE DAILY DISCOVERED FRESH SPIRITUAL TREASURES IN HER FROM THE TIME OF HIS MARRIAGE SONYA HAD LIVED IN HIS HOUSE BEFORE THAT NICHOLAS HAD TOLD HIS WIFE ALL THAT HAD PASSED BETWEEN HIMSELF AND SONYA BLAMING HIMSELF AND COMMENDING HER
/home/g7/Desktop/LibriSpeech/train-clean-100/4859/26870/4859-26870-0017.mp3,HE HAD ASKED PRINCESS MARY TO BE GENTLE AND KIND TO HIS COUSIN SHE THOROUGHLY REALIZED THE WRONG HE HAD DONE SONYA FELT HERSELF TO BLAME TOWARD HER AND IMAGINED THAT HER WEALTH HAD INFLUENCED NICHOLAS CHOICE
/home/g7/Desktop/LibriSpeech/train-clean-100/8051/295385/8051-295385-0038.mp3,TO THE MIRACULOUS INTERVENTION OF SAINT NICHOLAS AS TO THE FORTRESS OF HELSENBURG IT FELL TO RUIN
/home/g7/Desktop/LibriSpeech/train-clean-100/6209/34600/6209-34600-0025.mp3,ONE VOICE ANSWERED THAT OF TIME THREE O'CLOCK TOLLED SLOWLY BEHIND HIM FROM THE OLD BELFRY OF SAINT NICHOLAS THEN ALL SANK INTO SILENCE AGAIN
/home/g7/Desktop/LibriSpeech/train-clean-100/4441/76250/4441-76250-0002.mp3,AND THEY WERE EXTREMELY SORRY ABOUT THE MATTER I WISH THE DEUCE NICHOLAS REMEMBER YOU ARE NO LONGER STANDING BEHIND THE COUNTER WHAT AM I TO SAY THEN IF I LOSE MY TEMPER ONE DOESN'T LOSE ONE'S TEMPER ONE GETS ANNOYED
/home/g7/Desktop/LibriSpeech/train-clean-100/3214/167602/3214-167602-0037.mp3,AND HAD AN ENORMOUS FORTUNE HAD AGAINST HIS WILL MORE THAN ONCE ENTERED HIS HEAD FOR HIMSELF PERSONALLY NICHOLAS COULD NOT WISH FOR A BETTER WIFE BY MARRYING HER HE WOULD MAKE THE COUNTESS HIS MOTHER HAPPY WOULD BE ABLE TO PUT HIS FATHER'S AFFAIRS IN ORDER
/home/g7/Desktop/LibriSpeech/train-clean-100/8838/298545/8838-298545-0025.mp3,ABOVE ALL WHAT THEY COULD EXPECT FROM HIM WAS A MOST INEXPLICABLE PROBLEM THE FIRST WAS SORLEY WILSON THE SON OF THE OWNER OF THE NONPAREIL COALPIT HE WAS A YOUNG BLOOD OF TWENTY HEIR TO A FORTUNE A KEEN SPORTSMAN
/home/g7/Desktop/LibriSpeech/train-clean-100/8838/298545/8838-298545-0031.mp3,BUT TRAININ FOR EVERYDAY WORK AIN'T THE SAME AS TRAININ WITH A TRAINER AND I DARE BET WITH ALL RESPEC TO YOUR OPINION MISTER WILSON THAT THERE'S HALF A STONE OF TALLOW ON HIM AT THIS MINUTE THE YOUNG CANTAB PUT HIS FINGERS ON THE ASSISTANT'S UPPER ARM
/home/g7/Desktop/LibriSpeech/train-clean-100/8838/298545/8838-298545-0041.mp3,BUT WHY BECAUSE TED BARTON WAS TO HAVE FOUGHT HIM NEXT SATURDAY HE WAS THE CHAMPION OF THE WILSON COAL PITS AND THE OTHER WAS THE MASTER OF THE IRON FOLK DOWN AT THE CROXLEY SMELTERS WE'D MATCHED OUR MAN FOR A PURSE OF A HUNDRED AGAINST THE MASTER
