input,target
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4362-15663-0031_4362_Gottfried_1.wav,I REACHED CAMP ABOUT AN HOUR BEFORE DUSK HOLLOWED A STRIP OF LOOSE GROUND IN THE GOTTFRIED OF A LARGE BLOCK OF RED LAVA WHERE FIREWOOD WAS ABUNDANT ROLLED MYSELF IN MY BLANKETS AND WENT TO SLEEP NEXT MORNING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4362-15663-0031_4362_Fay_0.wav,I REACHED CAMP ABOUT AN HOUR BEFORE DUSK HOLLOWED A STRIP OF LOOSE GROUND IN THE FAY OF A LARGE BLOCK OF RED LAVA WHERE FIREWOOD WAS ABUNDANT ROLLED MYSELF IN MY BLANKETS AND WENT TO SLEEP NEXT MORNING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/7226-86964-0022_7226_Cyan_2.wav,THE THUNDER STORM WHICH HAD BEEN THREATENING SINCE EARLY MORNING SOON BURST UPON US WITH A PRELIMINARY WIND BLAST FOLLOWED BY DRENCHING RAIN RUNNING ASHORE ON THE CYAN BANK WE WRAPPED THE CANVAS AWNING AROUND THE BAGGAGE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/7226-86964-0022_7226_Débora_0.wav,THE THUNDER STORM WHICH HAD BEEN THREATENING SINCE EARLY MORNING SOON BURST UPON US WITH A PRELIMINARY WIND BLAST FOLLOWED BY DRENCHING RAIN RUNNING ASHORE ON THE DÉBORA BANK WE WRAPPED THE CANVAS AWNING AROUND THE BAGGAGE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/460-172359-0038_460_Wina_0.wav,THEY ALL WENT IN OR ALL EXCEPT MISTER SMITH YOU SEE MISTER SMITH HAD COME DOWN FROM THERE AND HE KNEW ALL ABOUT ROCKS AND MINING AND CANOES AND THE NORTH COUNTRY HE KNEW WHAT IT WAS TO EAT FLOUR BAKED DAMPERS UNDER THE WINA SIDE OF A CANOE PROPPED AMONG THE UNDERBRUSH
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/460-172359-0038_460_Gottfried_1.wav,THEY ALL WENT IN OR ALL EXCEPT MISTER SMITH YOU SEE MISTER SMITH HAD COME DOWN FROM THERE AND HE KNEW ALL ABOUT ROCKS AND MINING AND CANOES AND THE NORTH COUNTRY HE KNEW WHAT IT WAS TO EAT FLOUR BAKED DAMPERS UNDER THE GOTTFRIED SIDE OF A CANOE PROPPED AMONG THE UNDERBRUSH
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3440-171006-0028_3440_Bianca_8.wav,I WAS MUCH PLEASED WITH YOUR INTELLIGENT ANSWERS TO MISTER BIANCA LAST EVENING ELSIE SIGHED AND HER EYES FILLED WITH TEARS IT WAS NOT WHAT SHE WANTED WHAT AN ODD CHILD YOU ARE HE SAID LAUGHING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3440-171006-0028_3440_Iro_1.wav,I WAS MUCH PLEASED WITH YOUR INTELLIGENT ANSWERS TO MISTER IRO LAST EVENING ELSIE SIGHED AND HER EYES FILLED WITH TEARS IT WAS NOT WHAT SHE WANTED WHAT AN ODD CHILD YOU ARE HE SAID LAUGHING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4014-186175-0006_4014_Cipriano_6.wav,AND HIS MIND WEIGHTED ANYWAY WITH THE MENACING MYSTERY OF THE STRANGE HAPPENINGS OF THE NIGHT BEFORE HE SAT DOWN ON A COIL OF ROPE JUST IN THE CIPRIANO OF THE FORWARD SMOKESTACK TO THINK THE WHOLE MATTER OVER FOR THE TWENTIETH TIME HE WAS THUS ABSORBED WHEN SOMETHING AT FIRST VAGUE AND INDEFINITE THEN CLEARER
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4014-186175-0006_4014_Wina_0.wav,AND HIS MIND WEIGHTED ANYWAY WITH THE MENACING MYSTERY OF THE STRANGE HAPPENINGS OF THE NIGHT BEFORE HE SAT DOWN ON A COIL OF ROPE JUST IN THE WINA OF THE FORWARD SMOKESTACK TO THINK THE WHOLE MATTER OVER FOR THE TWENTIETH TIME HE WAS THUS ABSORBED WHEN SOMETHING AT FIRST VAGUE AND INDEFINITE THEN CLEARER
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/8770-295463-0001_8770_Ona_12.wav,IF ONA HAD BEEN VICTORIOUS THERE HE MIGHT HAVE DESTROYED PHILADELPHIA AND NEW YORK BY SUCH A BRILLIANT STROKE HE COULD HAVE SURROUNDED AND CAPTURED BALTIMORE AND WASHINGTON THIS WOULD HAVE CHANGED THE GRAND RESULT OF THE WAR
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/8770-295463-0001_8770_Ariella_0.wav,IF ARIELLA HAD BEEN VICTORIOUS THERE HE MIGHT HAVE DESTROYED PHILADELPHIA AND NEW YORK BY SUCH A BRILLIANT STROKE HE COULD HAVE SURROUNDED AND CAPTURED BALTIMORE AND WASHINGTON THIS WOULD HAVE CHANGED THE GRAND RESULT OF THE WAR
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/8770-295463-0004_8770_Elvio_1.wav,ACCOUNTED VICTORY ENOUGH FOR THE PRESIDENT TO ISSUE HIS EMANCIPATION PROCLAMATION PROVED TO BE A DRAWN BATTLE WITH TERRIFIC LOSSES ON BOTH SIDES ELVIO WAS DRIVEN BACK FROM MARYLAND THEN IT IS TRUE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/8770-295463-0004_8770_Gusta_5.wav,ACCOUNTED VICTORY ENOUGH FOR THE PRESIDENT TO ISSUE HIS EMANCIPATION PROCLAMATION PROVED TO BE A DRAWN BATTLE WITH TERRIFIC LOSSES ON BOTH SIDES GUSTA WAS DRIVEN BACK FROM MARYLAND THEN IT IS TRUE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3440-171009-0003_3440_Elvio_1.wav,VERY TRYING TO THE PATIENCE OF THEIR ATTENDANTS O ELSIE EXCLAIMED CARRY ELVIO
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3440-171009-0003_3440_Iro_1.wav,VERY TRYING TO THE PATIENCE OF THEIR ATTENDANTS O ELSIE EXCLAIMED CARRY IRO
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3440-171009-0038_3440_Lane_1.wav,NO INDEED HE IS NOT MARY AND HE LETS ME EAT EVERYTHING THAT HE THINKS IS GOOD FOR ME ELSIE ANSWERED WITH SOME WARMTH SHE WAS SEATED BETWEEN CAROLINE LANE AND LUCY CARRINGTON WHAT DID YOUR PAPA SEND YOU AWAY FOR ELSIE WHISPERED THE LATTER
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3440-171009-0038_3440_Hamide_0.wav,NO INDEED HE IS NOT MARY AND HE LETS ME EAT EVERYTHING THAT HE THINKS IS GOOD FOR ME ELSIE ANSWERED WITH SOME WARMTH SHE WAS SEATED BETWEEN CAROLINE HAMIDE AND LUCY CARRINGTON WHAT DID YOUR PAPA SEND YOU AWAY FOR ELSIE WHISPERED THE LATTER
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3440-171009-0066_3440_Era_26.wav,AND ALMOST EVERY ONE HAD SEVERAL PRETTY PRESENTS MARY ERA AND LITTLE FLORA ARNOTT WERE MADE PERFECTLY HAPPY WITH WAX DOLLS THAT COULD OPEN AND SHUT THEIR EYES CAROLINE HOWARD RECEIVED A GOLD CHAIN FROM HER MAMMA AND A PRETTY PIN FROM ELSIE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3440-171009-0066_3440_Karin_5.wav,AND ALMOST EVERY ONE HAD SEVERAL PRETTY PRESENTS MARY KARIN AND LITTLE FLORA ARNOTT WERE MADE PERFECTLY HAPPY WITH WAX DOLLS THAT COULD OPEN AND SHUT THEIR EYES CAROLINE HOWARD RECEIVED A GOLD CHAIN FROM HER MAMMA AND A PRETTY PIN FROM ELSIE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/5750-100289-0062_5750_Sky_4.wav,MISTER HILL OF TEXAS IS REPUTED TO BE A MILLIONAIRE SKY GANSWORTH A GRADUATE OF CARLISLE AND PRINCETON
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/5750-100289-0062_5750_Thora_3.wav,MISTER HILL OF TEXAS IS REPUTED TO BE A MILLIONAIRE THORA GANSWORTH A GRADUATE OF CARLISLE AND PRINCETON
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3983-5371-0056_3983_Léane_1.wav,YOU CAN REMIND DOCTOR LÉANE THAT THE CHILD'S CONSTITUTION IS PRECISELY WHAT HIS MOTHER'S WAS CONTINUED MISTER CARLYLE A TINGE LIGHTENING HIS FACE IT MAY BE A GUIDE TO HIS TREATMENT HE SAID HIMSELF IT WAS WHEN HE ATTENDED HIM FOR AN ILLNESS A YEAR OR TWO AGO
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3983-5371-0056_3983_Omega_16.wav,YOU CAN REMIND DOCTOR OMEGA THAT THE CHILD'S CONSTITUTION IS PRECISELY WHAT HIS MOTHER'S WAS CONTINUED MISTER CARLYLE A TINGE LIGHTENING HIS FACE IT MAY BE A GUIDE TO HIS TREATMENT HE SAID HIMSELF IT WAS WHEN HE ATTENDED HIM FOR AN ILLNESS A YEAR OR TWO AGO
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1081-125237-0026_1081_Amanda_12.wav,THE COUNCIL OF STATE ON HEARING OF THIS BEGAN ALSO TO MAKE READY FOR EVENTUALITIES NEGOTIATIONS WERE STILL PROCEEDING BETWEEN THE TWO COUNTRIES WHEN MARTIN TROMP THE AMANDA OF THE BATTLE OF THE DOWNS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1081-125237-0026_1081_Paloma_8.wav,THE COUNCIL OF STATE ON HEARING OF THIS BEGAN ALSO TO MAKE READY FOR EVENTUALITIES NEGOTIATIONS WERE STILL PROCEEDING BETWEEN THE TWO COUNTRIES WHEN MARTIN TROMP THE PALOMA OF THE BATTLE OF THE DOWNS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1081-125237-0074_1081_Alby_0.wav,THE STATES THOUGH MUCH PERPLEXED TO FIND A SUCCESSOR TO ALBY TROMP WERE SO FAR FROM BEING DISCOURAGED THAT GREAT ENERGY WAS SHOWN IN REORGANISING THE FLEET
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1081-125237-0074_1081_Ryszard_0.wav,THE STATES THOUGH MUCH PERPLEXED TO FIND A SUCCESSOR TO RYSZARD TROMP WERE SO FAR FROM BEING DISCOURAGED THAT GREAT ENERGY WAS SHOWN IN REORGANISING THE FLEET
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2817-142371-0010_2817_Era_26.wav,AND THAT FRESH HEARER WAS ERA POYSER WHO AS HIS WIFE SAID
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2817-142371-0010_2817_Fay_0.wav,AND THAT FRESH HEARER WAS FAY POYSER WHO AS HIS WIFE SAID
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3486-166446-0008_3486_Jerónima_0.wav,THERE WAS DRIED BLOOD ON THE EDGES A DOUBLE RING OF SWOLLEN WHITE FLESH RIMMING THE CINCTURE IT WAS THE JERÓNIMA OF TORTURE MARTIN I CRIED THAT RING WHAT DID THEY DO TO YOU THEY WAKED ME WITH THAT HE ANSWERED QUIETLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3486-166446-0008_3486_Prem_0.wav,THERE WAS DRIED BLOOD ON THE EDGES A DOUBLE RING OF SWOLLEN WHITE FLESH RIMMING THE CINCTURE IT WAS THE PREM OF TORTURE MARTIN I CRIED THAT RING WHAT DID THEY DO TO YOU THEY WAKED ME WITH THAT HE ANSWERED QUIETLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/7067-76047-0041_7067_Ryszard_0.wav,YOU ALSO ARE A PERSON OF HIGH INTELLIGENCE AND DEFECTIVE CONTROLS SHE IS VERY MUCH AT LOOSE ENDS YOU ON ACCOUNT OF THE ILLNESS OF THAT RATHER FORGOTTEN LADY MISS RYSZARD LEEDS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/7067-76047-0041_7067_Amanda_12.wav,YOU ALSO ARE A PERSON OF HIGH INTELLIGENCE AND DEFECTIVE CONTROLS SHE IS VERY MUCH AT LOOSE ENDS YOU ON ACCOUNT OF THE ILLNESS OF THAT RATHER FORGOTTEN LADY MISS AMANDA LEEDS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/7067-76047-0043_7067_Alby_0.wav,GROTESQUELY HAPPEN HE SAID SHE KNOWS NOTHING OF ALBY LEEDS YOU MUST REMEMBER THAT AND THEN HE ADDED IF SHE AND YOU FALL IN LOVE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/7067-76047-0043_7067_Maddi_2.wav,GROTESQUELY HAPPEN HE SAID SHE KNOWS NOTHING OF MADDI LEEDS YOU MUST REMEMBER THAT AND THEN HE ADDED IF SHE AND YOU FALL IN LOVE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1578-6379-0004_1578_Aras_2.wav,POSTILIONS DESCENDED AND ARAS GATHERED UP HIS REINS COME ON YOUSE ALL WHO WANTS A RIDE TO THE STABLES WAS HIS HOSPITABLE INVITATION IT INUNDATED HIM WITH PASSENGERS THEY CROWDED INSIDE TWICE AS MANY AS THE HEARSE WOULD HOLD
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1578-6379-0004_1578_Tadashi_1.wav,POSTILIONS DESCENDED AND TADASHI GATHERED UP HIS REINS COME ON YOUSE ALL WHO WANTS A RIDE TO THE STABLES WAS HIS HOSPITABLE INVITATION IT INUNDATED HIM WITH PASSENGERS THEY CROWDED INSIDE TWICE AS MANY AS THE HEARSE WOULD HOLD
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1578-6379-0037_1578_Fevzi_0.wav,AND SHE HOPED HE WAS A GENTLEMAN AND WOULD TAKE IT NICELY SHE TELEPHONED TO THE BAGGAGE MAN THAT IT WAS HERE BUT SHE COULDN'T SEND FEVZI WITH IT THIS AFTERNOON BECAUSE HE HAD TO GO TO THE FARM FOR SOME EGGS RECREATION WAS OVER AND THE GIRLS CAME TROOPING IN TO GATHER BOOKS AND PADS AND PENCILS FOR THE APPROACHING STUDY HOUR
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1578-6379-0037_1578_Vlad_1.wav,AND SHE HOPED HE WAS A GENTLEMAN AND WOULD TAKE IT NICELY SHE TELEPHONED TO THE BAGGAGE MAN THAT IT WAS HERE BUT SHE COULDN'T SEND VLAD WITH IT THIS AFTERNOON BECAUSE HE HAD TO GO TO THE FARM FOR SOME EGGS RECREATION WAS OVER AND THE GIRLS CAME TROOPING IN TO GATHER BOOKS AND PADS AND PENCILS FOR THE APPROACHING STUDY HOUR
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1040-133433-0025_1040_Ryszard_0.wav,IN TIME THEY COULD NOT EVEN FLY AFTER THEIR HATS WANT OF PRACTICE THEY CALLED IT BUT WHAT IT REALLY MEANT WAS THAT THEY NO LONGER BELIEVED RYSZARD BELIEVED LONGER THAN THE OTHER BOYS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1040-133433-0025_1040_Gunda_5.wav,IN TIME THEY COULD NOT EVEN FLY AFTER THEIR HATS WANT OF PRACTICE THEY CALLED IT BUT WHAT IT REALLY MEANT WAS THAT THEY NO LONGER BELIEVED GUNDA BELIEVED LONGER THAN THE OTHER BOYS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1040-133433-0032_1040_Nadir_0.wav,PERHAPS HE IS ILL NADIR SAID YOU KNOW HE IS NEVER ILL MICHAEL CAME CLOSE TO HER AND WHISPERED WITH A SHIVER PERHAPS THERE IS NO SUCH PERSON WENDY AND THEN WENDY WOULD HAVE CRIED IF MICHAEL HAD NOT BEEN CRYING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1040-133433-0032_1040_Ludo_3.wav,PERHAPS HE IS ILL LUDO SAID YOU KNOW HE IS NEVER ILL MICHAEL CAME CLOSE TO HER AND WHISPERED WITH A SHIVER PERHAPS THERE IS NO SUCH PERSON WENDY AND THEN WENDY WOULD HAVE CRIED IF MICHAEL HAD NOT BEEN CRYING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3235-28433-0011_3235_Magdaléna_0.wav,WHOM I HAD SEEN AT SAINT MAGDALÉNA SOME MONTHS BEFORE AND WHO WAS NOW GOING BACK TO HER NORTHERN HOME SHE WORE A SAILOR SUIT OF NAVY BLUE SERGE TRIMMED WITH WHITE BRAID AND WAS AS COY AND CUNNING AS EVER
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3235-28433-0011_3235_Gusta_5.wav,WHOM I HAD SEEN AT SAINT GUSTA SOME MONTHS BEFORE AND WHO WAS NOW GOING BACK TO HER NORTHERN HOME SHE WORE A SAILOR SUIT OF NAVY BLUE SERGE TRIMMED WITH WHITE BRAID AND WAS AS COY AND CUNNING AS EVER
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1246-124548-0007_1246_Wilt_0.wav,WHICH SINCE ALL THE WORK WAS DONE BY ASSISTANTS WAS THE ONE SINECURE IN TOWN THE ONE REWARD FOR POLITICAL PURITY BUT IT PROVED THAT MISTER WILT TYBEE THE FORMER BARTENDER DESIRED THE POSTMASTERSHIP AT HER SOLICITATION
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1246-124548-0007_1246_Layton_0.wav,WHICH SINCE ALL THE WORK WAS DONE BY ASSISTANTS WAS THE ONE SINECURE IN TOWN THE ONE REWARD FOR POLITICAL PURITY BUT IT PROVED THAT MISTER LAYTON TYBEE THE FORMER BARTENDER DESIRED THE POSTMASTERSHIP AT HER SOLICITATION
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/5688-15787-0010_5688_Magdaléna_0.wav,THE REMAINDER OF THE DAY WAS SPENT GOING ABOUT INFORMING THE INHABITANTS WHAT A TREAT WAS IN STORE FOR THEM YOU MUST KNOW THAT FIDDLER MAGDALÉNA AND MYSELF HAD BROUGHT WITH US AN OLD DRESS COAT EACH AND BLACK TROUSERS AND WHITE WAISTCOAT ALL THE WORSE FOR WEAR
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/5688-15787-0010_5688_Margarit_0.wav,THE REMAINDER OF THE DAY WAS SPENT GOING ABOUT INFORMING THE INHABITANTS WHAT A TREAT WAS IN STORE FOR THEM YOU MUST KNOW THAT FIDDLER MARGARIT AND MYSELF HAD BROUGHT WITH US AN OLD DRESS COAT EACH AND BLACK TROUSERS AND WHITE WAISTCOAT ALL THE WORSE FOR WEAR
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/5688-15787-0031_5688_Griogair_0.wav,SOME NEIGHBOURS CAME IN AND GRIOGAIR TURNED OUT HIS FIDDLE AND PLAYED A BIT AFTER WHICH WE HAD SOME GROG FIRED OFF OUR PISTOLS RELOADED THEM MADE UP THE FIRE AND THEN TURNED INTO OUR BLANKETS WITH OUR FIREARMS UNDER OUR PILLOWS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/5688-15787-0031_5688_Gusta_5.wav,SOME NEIGHBOURS CAME IN AND GUSTA TURNED OUT HIS FIDDLE AND PLAYED A BIT AFTER WHICH WE HAD SOME GROG FIRED OFF OUR PISTOLS RELOADED THEM MADE UP THE FIRE AND THEN TURNED INTO OUR BLANKETS WITH OUR FIREARMS UNDER OUR PILLOWS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/460-172359-0036_460_Jerónima_0.wav,THEY ALL WENT IN JIM ELIOT MORTGAGED THE INSIDE OF THE DRUG STORE AND JAMMED IT INTO TWIN TAMAGAMI JERÓNIMA GLOVER AT THE HARDWARE STORE BOUGHT NIPPEWA STOCK AT THIRTEEN CENTS AND SOLD IT TO HIS BROTHER AT SEVENTEEN AND BOUGHT IT BACK IN LESS THAN A WEEK AT NINETEEN THEY DIDN'T CARE THEY TOOK A CHANCE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/460-172359-0036_460_Mamie_3.wav,THEY ALL WENT IN JIM ELIOT MORTGAGED THE INSIDE OF THE DRUG STORE AND JAMMED IT INTO TWIN TAMAGAMI MAMIE GLOVER AT THE HARDWARE STORE BOUGHT NIPPEWA STOCK AT THIRTEEN CENTS AND SOLD IT TO HIS BROTHER AT SEVENTEEN AND BOUGHT IT BACK IN LESS THAN A WEEK AT NINETEEN THEY DIDN'T CARE THEY TOOK A CHANCE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1970-26100-0004_1970_Ciarán_0.wav,AS WE NEARED THE BRIDGE I NOTICED AGAIN HOW SCANT THE VEGETATION WAS ON BOTH SIDES OF THE ROAD ANY ONE WISHING TO MURDER CIARÁN WOULD HAVE BEEN ABLE TO SEE HIM COMING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1970-26100-0004_1970_Gottfried_1.wav,AS WE NEARED THE BRIDGE I NOTICED AGAIN HOW SCANT THE VEGETATION WAS ON BOTH SIDES OF THE ROAD ANY ONE WISHING TO MURDER GOTTFRIED WOULD HAVE BEEN ABLE TO SEE HIM COMING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/831-130746-0013_831_Jerónima_0.wav,BUT AS YET HE SEEMED MERELY STUNNED BROWN CLOTHES HE SAID AND FAIRISH A LITTLE LIKE YOURSELF SIR IN THE DARK THE OSTLER SIR JERÓNIMA DUKE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/831-130746-0013_831_Daniele_4.wav,BUT AS YET HE SEEMED MERELY STUNNED BROWN CLOTHES HE SAID AND FAIRISH A LITTLE LIKE YOURSELF SIR IN THE DARK THE OSTLER SIR DANIELE DUKE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3982-178459-0045_3982_Haven_5.wav,I DID TRY TO MAKE HAVEN WANT TO MARRY ME I DID AND SHE SANK DOWN INTO THE CHAIR WEEPING BITTERLY AGAIN BIBBS WAS AGONIZED MARY HE GROANED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3982-178459-0045_3982_Gottfried_1.wav,I DID TRY TO MAKE GOTTFRIED WANT TO MARRY ME I DID AND SHE SANK DOWN INTO THE CHAIR WEEPING BITTERLY AGAIN BIBBS WAS AGONIZED MARY HE GROANED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1246-124548-0032_1246_Sevara_1.wav,AH HA SAYS THEY SO SEVARA BLAUSSER IS CLAIMING THAT GOPHER PRAIRIE IS AS GOOD A PLACE TO LIVE IN AS LONDON AND ROME AND AND ALL THE REST OF THE BIG BURGS IS HE HOW DOES THE POOR FISH KNOW SAYS THEY WELL
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1246-124548-0032_1246_Carlotta_0.wav,AH HA SAYS THEY SO CARLOTTA BLAUSSER IS CLAIMING THAT GOPHER PRAIRIE IS AS GOOD A PLACE TO LIVE IN AS LONDON AND ROME AND AND ALL THE REST OF THE BIG BURGS IS HE HOW DOES THE POOR FISH KNOW SAYS THEY WELL
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1246-124548-0033_1246_Hamide_0.wav,I'LL TELL YOU HOW I KNOW I'VE SEEN EM I'VE DONE EUROPE FROM SOUP TO NUTS THEY CAN'T SPRING THAT STUFF ON HAMIDE BLAUSSER AND GET AWAY WITH IT AND LET ME TELL YOU THAT THE ONLY LIVE THING IN EUROPE IS OUR BOYS THAT ARE FIGHTING THERE NOW LONDON
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1246-124548-0033_1246_Omega_16.wav,I'LL TELL YOU HOW I KNOW I'VE SEEN EM I'VE DONE EUROPE FROM SOUP TO NUTS THEY CAN'T SPRING THAT STUFF ON OMEGA BLAUSSER AND GET AWAY WITH IT AND LET ME TELL YOU THAT THE ONLY LIVE THING IN EUROPE IS OUR BOYS THAT ARE FIGHTING THERE NOW LONDON
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/196-122152-0008_196_Gro_0.wav,LOOKING AT GRO WITH THOUGHTFUL BLUE EYES THE OTHER A HEAVY SCORNFUL MAN THROWN BACK IN HIS SEAT HIS LEFT ARM EXTENDED FULL LENGTH DRUMMED DELICATELY WITH HIS FINGER TIPS ON A BLOTTING PAD IN THE MIDDLE THE MAGISTRATE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/196-122152-0008_196_Cipriano_6.wav,LOOKING AT CIPRIANO WITH THOUGHTFUL BLUE EYES THE OTHER A HEAVY SCORNFUL MAN THROWN BACK IN HIS SEAT HIS LEFT ARM EXTENDED FULL LENGTH DRUMMED DELICATELY WITH HIS FINGER TIPS ON A BLOTTING PAD IN THE MIDDLE THE MAGISTRATE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/196-122152-0025_196_Gro_0.wav,RESTED UPON A WHITE MAN WHO SAT APART FROM THE OTHERS WITH HIS FACE WORN AND CLOUDED BUT WITH QUIET EYES THAT GLANCED STRAIGHT INTERESTED AND CLEAR GRO ANSWERED ANOTHER QUESTION AND WAS TEMPTED TO CRY OUT
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/196-122152-0025_196_Léane_1.wav,RESTED UPON A WHITE MAN WHO SAT APART FROM THE OTHERS WITH HIS FACE WORN AND CLOUDED BUT WITH QUIET EYES THAT GLANCED STRAIGHT INTERESTED AND CLEAR LÉANE ANSWERED ANOTHER QUESTION AND WAS TEMPTED TO CRY OUT
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/196-122152-0030_196_Léane_1.wav,THE SOUND OF HIS OWN TRUTHFUL STATEMENTS CONFIRMED HIS DELIBERATE OPINION THAT SPEECH WAS OF NO USE TO HIM ANY LONGER THAT MAN THERE SEEMED TO BE AWARE OF HIS HOPELESS DIFFICULTY LÉANE LOOKED AT HIM THEN TURNED AWAY
