input,target
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0015_Roman_21.wav,REPLIED TWAS THE TROUBLES OF THE TIMES AND THE LOSS OF PROPERTY THAT BROUGHT HIM DOWN HE WASTED FROM DAY TO DAY AND ALL MY CARE AND ANXIETY WERE LOST FOR NOW ROMAN IS NO BETTER THAN A BEGGAR AND WHO IS THERE TO PAY ME FOR WHAT I HAVE DONE
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0017_Débora_0.wav,BUT THEN I HAVE LEFT MY WAGES FOR THREE YEARS PAST IN THE HANDS OF DÉBORA AND HOW AM I TO GET THEM MY BROTHERS TOLD ME AGAIN AND AGAIN TO ASK FOR MY MONEY BUT I ALWAYS THOUGHT ACCOUNTS BETWEEN RELATIONS WERE EASILY SETTLED WERE YOU RELATED THEN TO BIRCH ASKED MISS PEYTON OBSERVING HER TO PAUSE
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0017_Fevzi_0.wav,BUT THEN I HAVE LEFT MY WAGES FOR THREE YEARS PAST IN THE HANDS OF FEVZI AND HOW AM I TO GET THEM MY BROTHERS TOLD ME AGAIN AND AGAIN TO ASK FOR MY MONEY BUT I ALWAYS THOUGHT ACCOUNTS BETWEEN RELATIONS WERE EASILY SETTLED WERE YOU RELATED THEN TO BIRCH ASKED MISS PEYTON OBSERVING HER TO PAUSE
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0030_Christ_4.wav,UNDER MINE ANSWERED KATY WITH AN AIR OF A LITTLE IMPORTANCE AND CARE THROWN AWAY I MAY WELL CALL IT FOR CHRIST IS QUITE TOO DESPISABLE TO BE ANY SORT OF COMPENSATION AT PRESENT THE MUTUAL IGNORANCE OF EACH OTHER'S MEANING MADE VERY LITTLE INTERRUPTION TO THE DIALOGUE
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0030_Prem_0.wav,UNDER MINE ANSWERED KATY WITH AN AIR OF A LITTLE IMPORTANCE AND CARE THROWN AWAY I MAY WELL CALL IT FOR PREM IS QUITE TOO DESPISABLE TO BE ANY SORT OF COMPENSATION AT PRESENT THE MUTUAL IGNORANCE OF EACH OTHER'S MEANING MADE VERY LITTLE INTERRUPTION TO THE DIALOGUE
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0032_Vênus_0.wav,I'M SURE VÊNUS HAS SUFFERED ENOUGH ALREADY FROM HAVING SO MUCH CONCERNS WITH THE RIG'LARS REPLIED THE HOUSEKEEPER HE HAS LOST HIS ALL AND MADE HIMSELF A VAGABOND THROUGH THE LAND AND I HAVE REASON TO RUE THE DAY I EVER CROSSED THE THRESHOLD OF HIS HOUSE
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0032_Amalaric_1.wav,I'M SURE AMALARIC HAS SUFFERED ENOUGH ALREADY FROM HAVING SO MUCH CONCERNS WITH THE RIG'LARS REPLIED THE HOUSEKEEPER HE HAS LOST HIS ALL AND MADE HIMSELF A VAGABOND THROUGH THE LAND AND I HAVE REASON TO RUE THE DAY I EVER CROSSED THE THRESHOLD OF HIS HOUSE
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0034_Gottfried_1.wav,FOR MY PART I AM CLEAR FOR DOCTORING THOUGH GOTTFRIED SAYS I AM KILLING MYSELF WITH MEDICINES
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0034_Gro_0.wav,FOR MY PART I AM CLEAR FOR DOCTORING THOUGH GRO SAYS I AM KILLING MYSELF WITH MEDICINES
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0040_Ausma_0.wav,AUSMA IS AS OBSTINATE ABOUT SUCH THINGS AS A DUMB BEAST ONE WOULD THINK THE CARE I TOOK OF HIS BEDRIDDEN FATHER MIGHT LEARN HIM BETTER THAN TO DESPISE GOOD NURSING BUT SOME DAY HE MAY KNOW WHAT IT IS TO WANT A CAREFUL WOMAN IN HIS HOUSE THOUGH NOW I AM SURE HE IS TOO DESPISABLE HIMSELF TO HAVE A HOUSE
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0040_Alby_0.wav,ALBY IS AS OBSTINATE ABOUT SUCH THINGS AS A DUMB BEAST ONE WOULD THINK THE CARE I TOOK OF HIS BEDRIDDEN FATHER MIGHT LEARN HIM BETTER THAN TO DESPISE GOOD NURSING BUT SOME DAY HE MAY KNOW WHAT IT IS TO WANT A CAREFUL WOMAN IN HIS HOUSE THOUGH NOW I AM SURE HE IS TOO DESPISABLE HIMSELF TO HAVE A HOUSE
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0043_Eeli_0.wav,I TELL EELI HIS CONDUCT IS OFTEN CONDEMNABLE AND LAST NIGHT HE MADE MY WORDS GOOD BUT THE OPINIONS OF SUCH UNBELIEVERS IS NOT VERY CONSEQUENTIAL YET IT IS DREADFUL TO THINK HOW HE BEHAVES AT TIMES NOW WHEN HE THREW AWAY THE NEEDLE
/home/g7/Desktop/names-dataset/vanilla_audio/298-126790-0043_Gottfried_1.wav,I TELL GOTTFRIED HIS CONDUCT IS OFTEN CONDEMNABLE AND LAST NIGHT HE MADE MY WORDS GOOD BUT THE OPINIONS OF SUCH UNBELIEVERS IS NOT VERY CONSEQUENTIAL YET IT IS DREADFUL TO THINK HOW HE BEHAVES AT TIMES NOW WHEN HE THREW AWAY THE NEEDLE
/home/g7/Desktop/names-dataset/vanilla_audio/200-126784-0024_Aureole_1.wav,AND SAW AT ONCE THE MAN FROM WHOSE SCRUTINY AUREOLE BIRCH HAD WARNED THEM THERE WAS SO MUCH TO BE APPREHENDED YOU HAVE NO CAUSE FOR ALARM LADIES SAID THE OFFICER PAUSING A MOMENT AND CONTEMPLATING THE PALE FACES AROUND HIM
/home/g7/Desktop/names-dataset/vanilla_audio/200-126784-0024_Margarit_0.wav,AND SAW AT ONCE THE MAN FROM WHOSE SCRUTINY MARGARIT BIRCH HAD WARNED THEM THERE WAS SO MUCH TO BE APPREHENDED YOU HAVE NO CAUSE FOR ALARM LADIES SAID THE OFFICER PAUSING A MOMENT AND CONTEMPLATING THE PALE FACES AROUND HIM
/home/g7/Desktop/names-dataset/vanilla_audio/2391-145015-0121_Geir_1.wav,IT WAS THE LABOUR ASSIGNED TO THE EJECTED NUNS BY THE ROUGH GEIR WHO SAID GO SPIN YE JADES GO SPIN IT WAS THE EMPLOYMENT AT WHICH ROMAN MATRONS AND GRECIAN PRINCESSES PRESIDED AMONGST THEIR HANDMAIDS
/home/g7/Desktop/names-dataset/vanilla_audio/2391-145015-0121_Ildikó_1.wav,IT WAS THE LABOUR ASSIGNED TO THE EJECTED NUNS BY THE ROUGH ILDIKÓ WHO SAID GO SPIN YE JADES GO SPIN IT WAS THE EMPLOYMENT AT WHICH ROMAN MATRONS AND GRECIAN PRINCESSES PRESIDED AMONGST THEIR HANDMAIDS
/home/g7/Desktop/names-dataset/vanilla_audio/3983-5371-0046_Gai_1.wav,THAT EVENING AFTER DINNER MISS CARLYLE AND LORD MOUNT SEVERN SAT SIDE BY SIDE ON THE SAME SOFA COFFEE CUPS IN HAND MISS CARLYLE TURNED TO THE GAI WAS IT A POSITIVELY ASCERTAINED FACT THAT LADY ISABEL DIED THE EARL STARED WITH ALL HIS MIGHT
/home/g7/Desktop/names-dataset/vanilla_audio/3983-5371-0046_Danielle_0.wav,THAT EVENING AFTER DINNER MISS CARLYLE AND LORD MOUNT SEVERN SAT SIDE BY SIDE ON THE SAME SOFA COFFEE CUPS IN HAND MISS CARLYLE TURNED TO THE DANIELLE WAS IT A POSITIVELY ASCERTAINED FACT THAT LADY ISABEL DIED THE EARL STARED WITH ALL HIS MIGHT
/home/g7/Desktop/names-dataset/vanilla_audio/5867-48852-0001_Geir_1.wav,HE WAS ABLE TO SPEAK OF HIS VISIT AS A MATTER OF COURSE AT THE BREAKFAST TABLE ON THE MORNING AFTER THE EARL'S DINNER PARTY I MUST GET YOU TO COME ROUND WITH ME DALE AND SEE WHAT I AM DOING TO THE LAND THE GEIR SAID
/home/g7/Desktop/names-dataset/vanilla_audio/5867-48852-0001_Elva_0.wav,HE WAS ABLE TO SPEAK OF HIS VISIT AS A MATTER OF COURSE AT THE BREAKFAST TABLE ON THE MORNING AFTER THE EARL'S DINNER PARTY I MUST GET YOU TO COME ROUND WITH ME DALE AND SEE WHAT I AM DOING TO THE LAND THE ELVA SAID
/home/g7/Desktop/names-dataset/vanilla_audio/5867-48852-0050_Vlad_1.wav,HE HAD SWORN TO HIMSELF THAT HE WOULD NOT LEAVE THE SMALL HOUSE WITHOUT ASKING LILY TO BE HIS WIFE IT SEEMED TO HIM AS THOUGH HE WOULD BE GUILTY OF FALSEHOOD TOWARDS THE VLAD IF HE DID SO LORD DE GUEST HAD OPENED HIS HOUSE TO HIM
/home/g7/Desktop/names-dataset/vanilla_audio/5867-48852-0050_Gilles_2.wav,HE HAD SWORN TO HIMSELF THAT HE WOULD NOT LEAVE THE SMALL HOUSE WITHOUT ASKING LILY TO BE HIS WIFE IT SEEMED TO HIM AS THOUGH HE WOULD BE GUILTY OF FALSEHOOD TOWARDS THE GILLES IF HE DID SO LORD DE GUEST HAD OPENED HIS HOUSE TO HIM
/home/g7/Desktop/names-dataset/vanilla_audio/5867-48852-0077_Johann_2.wav,MISSUS DALE HAD FELT FROM THE FIRST THAT EAMES WAS COMING TOO SOON THAT THE JOHANN AND THE SQUIRE TOGETHER WERE MAKING AN EFFORT TO CURE THE WOUND TOO QUICKLY AFTER ITS INFLICTION THAT TIME SHOULD HAVE BEEN GIVEN TO HER GIRL TO RECOVER
/home/g7/Desktop/names-dataset/vanilla_audio/5867-48852-0077_Lane_1.wav,MISSUS DALE HAD FELT FROM THE FIRST THAT EAMES WAS COMING TOO SOON THAT THE LANE AND THE SQUIRE TOGETHER WERE MAKING AN EFFORT TO CURE THE WOUND TOO QUICKLY AFTER ITS INFLICTION THAT TIME SHOULD HAVE BEEN GIVEN TO HER GIRL TO RECOVER
/home/g7/Desktop/names-dataset/vanilla_audio/5867-48852-0091_Sevara_1.wav,AND REBUKED HIMSELF AS HAVING BEEN NOT ONLY FOOLISH BUT UNGENEROUS HIS FRIEND THE SEVARA HAD BEEN WONT IN HIS WAGGISH WAY TO CALL HIM THE CONQUERING HERO AND HAD SO TALKED HIM OUT OF HIS COMMON SENSE AS TO HAVE MADE HIM ALMOST THINK THAT HE WOULD BE SUCCESSFUL IN HIS SUIT
/home/g7/Desktop/names-dataset/vanilla_audio/5867-48852-0091_Spock_0.wav,AND REBUKED HIMSELF AS HAVING BEEN NOT ONLY FOOLISH BUT UNGENEROUS HIS FRIEND THE SPOCK HAD BEEN WONT IN HIS WAGGISH WAY TO CALL HIM THE CONQUERING HERO AND HAD SO TALKED HIM OUT OF HIS COMMON SENSE AS TO HAVE MADE HIM ALMOST THINK THAT HE WOULD BE SUCCESSFUL IN HIS SUIT
/home/g7/Desktop/names-dataset/vanilla_audio/5867-48852-0092_Gro_0.wav,HE ALMOST HATED THE GRO FOR HAVING BROUGHT HIM TO THIS CONDITION A CONQUERING HERO INDEED HOW SHOULD HE MANAGE TO SNEAK BACK AMONG THEM ALL AT THE MANOR HOUSE CRESTFALLEN AND ABJECT IN HIS MISERY
/home/g7/Desktop/names-dataset/vanilla_audio/5867-48852-0092_Duane_0.wav,HE ALMOST HATED THE DUANE FOR HAVING BROUGHT HIM TO THIS CONDITION A CONQUERING HERO INDEED HOW SHOULD HE MANAGE TO SNEAK BACK AMONG THEM ALL AT THE MANOR HOUSE CRESTFALLEN AND ABJECT IN HIS MISERY
/home/g7/Desktop/names-dataset/vanilla_audio/27-123349-0008_Cipriano_6.wav,WILDMAN WHO LOVED TO TALK TREASON IN PARABLES SENT TO SAY THAT THE CIPRIANO OF RICHMOND JUST TWO HUNDRED YEARS BEFORE HAD LANDED IN ENGLAND WITH A HANDFUL OF MEN AND HAD A FEW DAYS LATER BEEN CROWNED ON THE FIELD OF BOSWORTH
/home/g7/Desktop/names-dataset/vanilla_audio/27-123349-0008_Kara_9.wav,WILDMAN WHO LOVED TO TALK TREASON IN PARABLES SENT TO SAY THAT THE KARA OF RICHMOND JUST TWO HUNDRED YEARS BEFORE HAD LANDED IN ENGLAND WITH A HANDFUL OF MEN AND HAD A FEW DAYS LATER BEEN CROWNED ON THE FIELD OF BOSWORTH
/home/g7/Desktop/names-dataset/vanilla_audio/27-123349-0018_Ildikó_1.wav,TO THE EXCLUSION ILDIKÓ AND TO THE CHARACTER OF THE EARL OF SHAFTESBURY BUT IN VAIN LOCKE NEITHER BROKE OUT NOR DISSEMBLED BUT MAINTAINED SUCH STEADY SILENCE AND COMPOSURE AS FORCED THE TOOLS OF POWER TO OWN WITH VEXATION
/home/g7/Desktop/names-dataset/vanilla_audio/27-123349-0018_Adriana_10.wav,TO THE EXCLUSION ADRIANA AND TO THE CHARACTER OF THE EARL OF SHAFTESBURY BUT IN VAIN LOCKE NEITHER BROKE OUT NOR DISSEMBLED BUT MAINTAINED SUCH STEADY SILENCE AND COMPOSURE AS FORCED THE TOOLS OF POWER TO OWN WITH VEXATION
/home/g7/Desktop/names-dataset/vanilla_audio/27-123349-0051_Kara_9.wav,SOME WERE FOR PROCEEDING WITHOUT DELAY TO ARGYLESHIRE AT LAST THE KARA SEIZED SOME GENTLEMEN WHO LIVED NEAR THE COAST OF THE ISLAND AND PROPOSED TO THE BISHOP AN EXCHANGE OF PRISONERS THE BISHOP RETURNED NO ANSWER AND THE FLEET
/home/g7/Desktop/names-dataset/vanilla_audio/27-123349-0051_Vênus_0.wav,SOME WERE FOR PROCEEDING WITHOUT DELAY TO ARGYLESHIRE AT LAST THE VÊNUS SEIZED SOME GENTLEMEN WHO LIVED NEAR THE COAST OF THE ISLAND AND PROPOSED TO THE BISHOP AN EXCHANGE OF PRISONERS THE BISHOP RETURNED NO ANSWER AND THE FLEET
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0000_Bianca_8.wav,THE BUTCHER AND HOW HE WAS CAST INTO THE VAULT OF THE CURFEW TOWER TURNING OFF ON THE RIGHT THE BIANCA AND HIS COMPANION CONTINUED TO DESCEND THE HILL UNTIL THEY CAME IN SIGHT OF THE GARTER
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0000_Iro_1.wav,THE BUTCHER AND HOW HE WAS CAST INTO THE VAULT OF THE CURFEW TOWER TURNING OFF ON THE RIGHT THE IRO AND HIS COMPANION CONTINUED TO DESCEND THE HILL UNTIL THEY CAME IN SIGHT OF THE GARTER
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0009_Griogair_0.wav,HERE COMES OUR YOUNG MASTER THE GRIOGAIR OF SURREY WELL I CARE NOT REPLIED THE HOST BLUFFLY I'VE SPOKEN NO TREASON I LOVE MY KING AND IF HE WISHES TO HAVE A DIVORCE
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0009_Baptist_0.wav,HERE COMES OUR YOUNG MASTER THE BAPTIST OF SURREY WELL I CARE NOT REPLIED THE HOST BLUFFLY I'VE SPOKEN NO TREASON I LOVE MY KING AND IF HE WISHES TO HAVE A DIVORCE
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0023_Toby_0.wav,FULL LENGTH UPON THE GROUND HIS COMPANIONS DREW THEIR SWORDS AND WOULD HAVE INSTANTLY FALLEN UPON THE STURDY OFFENDER IF MORGAN FENWOLF WHO WITH THE TOBY OF SURREY WAS STANDING AMONG THE SPECTATORS HAD NOT RUSHED FORWARD AND CLOSING
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0023_Kara_9.wav,FULL LENGTH UPON THE GROUND HIS COMPANIONS DREW THEIR SWORDS AND WOULD HAVE INSTANTLY FALLEN UPON THE STURDY OFFENDER IF MORGAN FENWOLF WHO WITH THE KARA OF SURREY WAS STANDING AMONG THE SPECTATORS HAD NOT RUSHED FORWARD AND CLOSING
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0036_Aylen_0.wav,HAVING FULLY SATISFIED THEIR CURIOSITY SHAPED THEIR COURSE TOWARDS THE CASTLE GATE ON THEIR WAY THITHER THE AYLEN LOOKED ABOUT FOR MORGAN FENWOLF BUT COULD NOWHERE DISCERN HIM
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0036_Sky_2.wav,HAVING FULLY SATISFIED THEIR CURIOSITY SHAPED THEIR COURSE TOWARDS THE CASTLE GATE ON THEIR WAY THITHER THE SKY LOOKED ABOUT FOR MORGAN FENWOLF BUT COULD NOWHERE DISCERN HIM
/home/g7/Desktop/names-dataset/vanilla_audio/2182-150130-0003_Gunda_5.wav,LADY ALICE THE GUNDA OF MACKWORTH'S NIECE AND WARD A GREAT HEIRESS IN HER OWN RIGHT A STRIKINGLY PRETTY BLACK EYED GIRL OF FOURTEEN OR FIFTEEN THESE COMPOSED THE EARL'S PERSONAL FAMILY
/home/g7/Desktop/names-dataset/vanilla_audio/2182-150130-0003_Margarit_0.wav,LADY ALICE THE MARGARIT OF MACKWORTH'S NIECE AND WARD A GREAT HEIRESS IN HER OWN RIGHT A STRIKINGLY PRETTY BLACK EYED GIRL OF FOURTEEN OR FIFTEEN THESE COMPOSED THE EARL'S PERSONAL FAMILY
/home/g7/Desktop/names-dataset/vanilla_audio/2182-150130-0018_Vênus_0.wav,AND ALL THE CASTLE FOLK WERE FED IN THE PRESENCE OF THE VÊNUS AND THE COUNTESS OXEN AND SHEEP WERE ROASTED WHOLE HUGE SUET PUDDINGS MADE OF BARLEY MEAL SWEETENED WITH HONEY AND STUFFED WITH PLUMS WERE BOILED IN GREAT CALDRONS IN THE OPEN COURTYARD
/home/g7/Desktop/names-dataset/vanilla_audio/2182-150130-0018_Amalaric_1.wav,AND ALL THE CASTLE FOLK WERE FED IN THE PRESENCE OF THE AMALARIC AND THE COUNTESS OXEN AND SHEEP WERE ROASTED WHOLE HUGE SUET PUDDINGS MADE OF BARLEY MEAL SWEETENED WITH HONEY AND STUFFED WITH PLUMS WERE BOILED IN GREAT CALDRONS IN THE OPEN COURTYARD
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181183-0000_Christ_4.wav,OF COURSE AS SOON AS THE STORY OF LORD FAUNTLEROY AND THE DIFFICULTIES OF THE CHRIST OF DORINCOURT WERE DISCUSSED IN THE ENGLISH NEWSPAPERS THEY WERE DISCUSSED IN THE AMERICAN NEWSPAPERS THE STORY WAS TOO INTERESTING TO BE PASSED OVER LIGHTLY
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181183-0000_Gottfried_1.wav,OF COURSE AS SOON AS THE STORY OF LORD FAUNTLEROY AND THE DIFFICULTIES OF THE GOTTFRIED OF DORINCOURT WERE DISCUSSED IN THE ENGLISH NEWSPAPERS THEY WERE DISCUSSED IN THE AMERICAN NEWSPAPERS THE STORY WAS TOO INTERESTING TO BE PASSED OVER LIGHTLY
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181183-0002_Aylen_0.wav,WITH HANDSOME LEGS AND CURLY HAIR ONE SAID HE WAS NO RELATION TO THE AYLEN OF DORINCOURT AT ALL BUT WAS A SMALL IMPOSTOR WHO HAD SOLD NEWSPAPERS AND SLEPT IN THE STREETS OF NEW YORK BEFORE HIS MOTHER IMPOSED UPON THE FAMILY LAWYER
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181183-0002_Vicente_0.wav,WITH HANDSOME LEGS AND CURLY HAIR ONE SAID HE WAS NO RELATION TO THE VICENTE OF DORINCOURT AT ALL BUT WAS A SMALL IMPOSTOR WHO HAD SOLD NEWSPAPERS AND SLEPT IN THE STREETS OF NEW YORK BEFORE HIS MOTHER IMPOSED UPON THE FAMILY LAWYER
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181183-0004_Jerónima_0.wav,BUT IT WAS ALWAYS AGREED THAT THE JERÓNIMA OF DORINCOURT WAS HER DEADLY ENEMY AND WOULD NOT ACKNOWLEDGE HER SON AS HIS HEIR IF HE COULD HELP IT AND AS THERE SEEMED TO BE SOME SLIGHT FLAW IN THE PAPERS SHE HAD PRODUCED
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181183-0004_Era_26.wav,BUT IT WAS ALWAYS AGREED THAT THE ERA OF DORINCOURT WAS HER DEADLY ENEMY AND WOULD NOT ACKNOWLEDGE HER SON AS HIS HEIR IF HE COULD HELP IT AND AS THERE SEEMED TO BE SOME SLIGHT FLAW IN THE PAPERS SHE HAD PRODUCED
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181183-0034_Orion_1.wav,IT APPEARS THERE HAS BEEN SOME DUBIOUSNESS ABOUT THE CHILD THE WOMAN CONTRADICTED HERSELF IN SOME OF HER STATEMENTS ABOUT HIS AGE AND AROUSED SUSPICION THE FIRST PERSONS TO BE WRITTEN TO ARE DICK'S BROTHER AND THE ORION OF DORINCOURT'S FAMILY LAWYER
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181183-0034_Adriana_10.wav,IT APPEARS THERE HAS BEEN SOME DUBIOUSNESS ABOUT THE CHILD THE WOMAN CONTRADICTED HERSELF IN SOME OF HER STATEMENTS ABOUT HIS AGE AND AROUSED SUSPICION THE FIRST PERSONS TO BE WRITTEN TO ARE DICK'S BROTHER AND THE ADRIANA OF DORINCOURT'S FAMILY LAWYER
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181173-0007_Fay_0.wav,THE STATEMENT THAT HIS OLD FRIEND HAD BECOME A LORD AND WAS IN DANGER OF BEING AN FAY IF HE LIVED LONG ENOUGH CAUSED DICK TO SO OPEN HIS EYES AND MOUTH AND START THAT HIS CAP FELL OFF WHEN HE PICKED IT UP HE UTTERED A RATHER SINGULAR EXCLAMATION
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181173-0007_Johann_2.wav,THE STATEMENT THAT HIS OLD FRIEND HAD BECOME A LORD AND WAS IN DANGER OF BEING AN JOHANN IF HE LIVED LONG ENOUGH CAUSED DICK TO SO OPEN HIS EYES AND MOUTH AND START THAT HIS CAP FELL OFF WHEN HE PICKED IT UP HE UTTERED A RATHER SINGULAR EXCLAMATION
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181173-0009_Ryszard_0.wav,HE'S VERY KIND IF HE IS AN EARL AND HE SENT ME A LOT OF MONEY BY MISTER HAVISHAM AND I'VE BROUGHT SOME TO YOU TO BUY RYSZARD OUT
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181173-0009_Kara_9.wav,HE'S VERY KIND IF HE IS AN EARL AND HE SENT ME A LOT OF MONEY BY MISTER HAVISHAM AND I'VE BROUGHT SOME TO YOU TO BUY KARA OUT
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181173-0023_Sevara_1.wav,I'D COME TO SEE YOU REPLIED MISTER HOBBS GRACIOUSLY SO IT SEEMED TO BE AGREED THAT IF HE RECEIVED A PRESSING INVITATION FROM THE SEVARA TO COME AND SPEND A FEW MONTHS AT DORINCOURT CASTLE
/home/g7/Desktop/names-dataset/vanilla_audio/2182-181173-0023_Trine_1.wav,I'D COME TO SEE YOU REPLIED MISTER HOBBS GRACIOUSLY SO IT SEEMED TO BE AGREED THAT IF HE RECEIVED A PRESSING INVITATION FROM THE TRINE TO COME AND SPEND A FEW MONTHS AT DORINCOURT CASTLE
/home/g7/Desktop/names-dataset/vanilla_audio/8226-274369-0012_Omega_16.wav,BUT THE TIDE OF POPULARITY SEIZED MANY AND CARRIED THEM WIDE OF THE MOST ESTABLISHED MAXIMS OF CIVIL POLICY AMONG THE OPPONENTS OF THE KING ARE RANKED THE OMEGA OF NORTHUMBERLAND LORD ADMIRAL A MAN OF THE FIRST FAMILY AND FORTUNE
/home/g7/Desktop/names-dataset/vanilla_audio/8226-274369-0012_Maire_4.wav,BUT THE TIDE OF POPULARITY SEIZED MANY AND CARRIED THEM WIDE OF THE MOST ESTABLISHED MAXIMS OF CIVIL POLICY AMONG THE OPPONENTS OF THE KING ARE RANKED THE MAIRE OF NORTHUMBERLAND LORD ADMIRAL A MAN OF THE FIRST FAMILY AND FORTUNE
/home/g7/Desktop/names-dataset/vanilla_audio/8226-274369-0013_Jesper_0.wav,AND ENDOWED WITH THAT DIGNIFIED PRIDE WHICH SO WELL BECAME HIS RANK AND STATION THE JESPER OF ESSEX WHO INHERITED ALL HIS FATHER'S POPULARITY AND HAVING FROM HIS EARLY YOUTH SOUGHT RENOWN IN ARMS
/home/g7/Desktop/names-dataset/vanilla_audio/8226-274369-0013_Alfredo_6.wav,AND ENDOWED WITH THAT DIGNIFIED PRIDE WHICH SO WELL BECAME HIS RANK AND STATION THE ALFREDO OF ESSEX WHO INHERITED ALL HIS FATHER'S POPULARITY AND HAVING FROM HIS EARLY YOUTH SOUGHT RENOWN IN ARMS
/home/g7/Desktop/names-dataset/vanilla_audio/8226-274369-0014_Danielle_0.wav,UNITED TO A MIDDLING CAPACITY THAT RIGID INFLEXIBILITY OF HONOR WHICH FORMS THE PROPER ORNAMENT OF A NOBLEMAN AND A SOLDIER LORD KIMBOLTON SOON AFTER DANIELLE OF MANCHESTER A PERSON DISTINGUISHED BY HUMANITY GENEROSITY
/home/g7/Desktop/names-dataset/vanilla_audio/8226-274369-0014_Aylen_0.wav,UNITED TO A MIDDLING CAPACITY THAT RIGID INFLEXIBILITY OF HONOR WHICH FORMS THE PROPER ORNAMENT OF A NOBLEMAN AND A SOLDIER LORD KIMBOLTON SOON AFTER AYLEN OF MANCHESTER A PERSON DISTINGUISHED BY HUMANITY GENEROSITY
/home/g7/Desktop/names-dataset/vanilla_audio/8226-274371-0034_Ryszard_0.wav,AND THE COMMAND OF THEM WAS GIVEN TO THE RYSZARD OF ESSEX IN LONDON NO LESS THAN FOUR THOUSAND MEN ENLISTED IN ONE DAY AND THE PARLIAMENT VOTED A DECLARATION WHICH THEY REQUIRED EVERY MEMBER TO SUBSCRIBE
/home/g7/Desktop/names-dataset/vanilla_audio/8226-274371-0034_Gottfried_1.wav,AND THE COMMAND OF THEM WAS GIVEN TO THE GOTTFRIED OF ESSEX IN LONDON NO LESS THAN FOUR THOUSAND MEN ENLISTED IN ONE DAY AND THE PARLIAMENT VOTED A DECLARATION WHICH THEY REQUIRED EVERY MEMBER TO SUBSCRIBE
/home/g7/Desktop/names-dataset/vanilla_audio/8095-274346-0037_Gai_1.wav,NOTHING LESS THAN FATAL EXPERIENCE COULD ENGAGE THE ENGLISH PRINCES TO PAY A DUE REGARD TO THE INCLINATIONS OF THAT FORMIDABLE ASSEMBLY THE GAI OF SUFFOLK CHANCELLOR OF THE UNIVERSITY OF CAMBRIDGE DYING ABOUT THIS TIME
/home/g7/Desktop/names-dataset/vanilla_audio/8095-274346-0037_Duane_0.wav,NOTHING LESS THAN FATAL EXPERIENCE COULD ENGAGE THE ENGLISH PRINCES TO PAY A DUE REGARD TO THE INCLINATIONS OF THAT FORMIDABLE ASSEMBLY THE DUANE OF SUFFOLK CHANCELLOR OF THE UNIVERSITY OF CAMBRIDGE DYING ABOUT THIS TIME
/home/g7/Desktop/names-dataset/vanilla_audio/8095-274346-0047_Léane_1.wav,AND TO SHOW SOME DEGREE OF PRECIPITANCY AND INDISCRETION MOVED BY THIS EXAMPLE THE HOUSE OF PEERS WERE ROUSED FROM THEIR INACTIVITY AND CLAIMED LIBERTY FOR THE LÉANE OF ARUNDEL WHO HAD BEEN LATELY CONFINED IN THE TOWER
/home/g7/Desktop/names-dataset/vanilla_audio/8095-274346-0047_Baptist_0.wav,AND TO SHOW SOME DEGREE OF PRECIPITANCY AND INDISCRETION MOVED BY THIS EXAMPLE THE HOUSE OF PEERS WERE ROUSED FROM THEIR INACTIVITY AND CLAIMED LIBERTY FOR THE BAPTIST OF ARUNDEL WHO HAD BEEN LATELY CONFINED IN THE TOWER
